,Material,AtomicMass,AtomicNumber,FirstIonizationEnergy,CovalentRadius,ElectronAffinity,FusionHeat,Period,Valence,VaporizationHeat
8191,8191,50.86589379,22.33660131,1030.159641,108.4820261,114.035866,4.903104575,3.222222222,2.050653595,109.4583333
8192,8192,57.43425028,24.8079096,1014.780791,115.1525424,111.5367232,3.757875706,3.412429379,2.282485876,157.3323164
8193,8193,56.80881707,24.59285714,1011.540714,115.4571429,110.2792143,3.834714286,3.407142857,2.264285714,153.4557143
8194,8194,56.80535093,24.59214286,1011.534429,115.4514286,110.2746429,3.837642857,3.407142857,2.264285714,153.5114286
8195,8195,56.80188479,24.59142857,1011.528143,115.4457143,110.2700714,3.840571429,3.407142857,2.264285714,153.5671429
8196,8196,56.79841864,24.59071429,1011.521857,115.44,110.2655,3.8435,3.407142857,2.264285714,153.6228571
8197,8197,56.7949525,24.59,1011.515571,115.4342857,110.2609286,3.846428571,3.407142857,2.264285714,153.6785714
8198,8198,56.79148636,24.58928571,1011.509286,115.4285714,110.2563571,3.849357143,3.407142857,2.264285714,153.7342857
8199,8199,56.78802021,24.58857143,1011.503,115.4228571,110.2517857,3.852285714,3.407142857,2.264285714,153.79
8200,8200,56.80551664,24.59157143,1011.546757,115.4571429,110.2352,3.835014286,3.407142857,2.264714286,153.4758571
8201,8201,56.80331636,24.59071429,1011.550786,115.4571429,110.2058571,3.835214286,3.407142857,2.265,153.4892857
8202,8202,56.80111607,24.58985714,1011.554814,115.4571429,110.1765143,3.835414286,3.407142857,2.265285714,153.5027143
8203,8203,56.80001593,24.58942857,1011.556829,115.4571429,110.1618429,3.835514286,3.407142857,2.265428571,153.5094286
8204,8204,56.79891579,24.589,1011.558843,115.4571429,110.1471714,3.835614286,3.407142857,2.265571429,153.5161429
8205,8205,56.7967155,24.58814286,1011.562871,115.4571429,110.1178286,3.835814286,3.407142857,2.265857143,153.5295714
8206,8206,56.80986507,24.59342857,1011.6326,115.4514286,110.2115571,3.831428571,3.407142857,2.264285714,153.3522857
8207,8207,56.81091307,24.594,1011.724486,115.4457143,110.1439,3.828142857,3.407142857,2.264285714,153.2488571
8208,8208,56.81196107,24.59457143,1011.816371,115.44,110.0762429,3.824857143,3.407142857,2.264285714,153.1454286
8209,8209,56.81300907,24.59514286,1011.908257,115.4342857,110.0085857,3.821571429,3.407142857,2.264285714,153.042
8210,8210,56.81458107,24.596,1012.046086,115.4257143,109.9071,3.816642857,3.407142857,2.264285714,152.8868571
8211,8211,56.80881707,24.59285714,1011.540714,115.4571429,110.2792143,3.834714286,3.407142857,2.264285714,153.4557143
8212,8212,56.80749913,24.59228571,1011.544457,115.4554286,110.2635857,3.8356,3.407142857,2.264857143,153.4771429
8213,8213,56.80552221,24.59142857,1011.550071,115.4528571,110.2401429,3.836928571,3.407142857,2.265714286,153.5092857
8214,8214,56.80420427,24.59085714,1011.553814,115.4511429,110.2245143,3.837814286,3.407142857,2.266285714,153.5307143
8215,8215,56.80222735,24.59,1011.559429,115.4485714,110.2010714,3.839142857,3.407142857,2.267142857,153.5628571
8216,8216,56.80121397,24.58977289,1011.526968,115.4483645,110.178803,3.841794029,3.407227539,2.26796172,153.615912
8217,8217,56.79893249,24.58857143,1011.568786,115.4442857,110.162,3.841357143,3.407142857,2.268571429,153.6164286
8218,8218,56.79791958,24.58834452,1011.536323,115.4440794,110.1397372,3.844007999,3.407227539,2.269390087,153.6694758
8219,8219,56.44249229,24.45714286,1011.597143,115.3714286,109.9722857,3.846857143,3.4,2.257142857,151.5771429
8220,8220,56.43902614,24.45642857,1011.590857,115.3657143,109.9677143,3.849785714,3.4,2.257142857,151.6328571
8221,8221,56.43556,24.45571429,1011.584571,115.36,109.9631429,3.852714286,3.4,2.257142857,151.6885714
8222,8222,56.43209386,24.455,1011.578286,115.3542857,109.9585714,3.855642857,3.4,2.257142857,151.7442857
8223,8223,42.68248733,19.03,1089.984,100.0733333,120.2796667,3.451666667,2.966666667,2.133333333,110.4333333
8224,8224,56.42516157,24.45357143,1011.565714,115.3428571,109.9494286,3.8615,3.4,2.257142857,151.8557143
8225,8225,56.42169543,24.45285714,1011.559429,115.3371429,109.9448571,3.864428571,3.4,2.257142857,151.9114286
8226,8226,56.41822929,24.45214286,1011.553143,115.3314286,109.9402857,3.867357143,3.4,2.257142857,151.9671429
8227,8227,56.44249229,24.45714286,1011.597143,115.3714286,109.9722857,3.846857143,3.4,2.257142857,151.5771429
8228,8228,56.43919186,24.45585714,1011.603186,115.3714286,109.9282714,3.847157143,3.4,2.257571429,151.5972857
8229,8229,56.43699157,24.455,1011.607214,115.3714286,109.8989286,3.847357143,3.4,2.257857143,151.6107143
8230,8230,56.43479129,24.45414286,1011.611243,115.3714286,109.8695857,3.847557143,3.4,2.258142857,151.6241429
8231,8231,56.43149086,24.45285714,1011.617286,115.3714286,109.8255714,3.847857143,3.4,2.258571429,151.6442857
8232,8232,56.42929057,24.452,1011.621314,115.3714286,109.7962286,3.848057143,3.4,2.258857143,151.6577143
8233,8233,56.42599014,24.45071429,1011.627357,115.3714286,109.7522143,3.848357143,3.4,2.259285714,151.6778571
8234,8234,56.42378986,24.44985714,1011.631386,115.3714286,109.7228714,3.848557143,3.4,2.259571429,151.6912857
8235,8235,61.55260779,26.63891667,1001.086083,115.58325,95.18283333,4.299033333,3.5,2.138916667,110.0258333
8236,8236,57.38768675,25.05833333,1003.1375,114.4083333,93.20375,4.4235,3.416666667,2.058333333,101.7633333
8237,8237,57.36751125,25.04166667,1003.154167,114.4583333,93.17041667,4.436833333,3.416666667,2.041666667,102.5966667
8238,8238,61.4853225,26.58333333,1001.141667,115.75,95.07166667,4.3435,3.5,2.083333333,112.805
8239,8239,57.36751125,25.04166667,1003.154167,114.4583333,93.17041667,4.436833333,3.416666667,2.041666667,102.5966667
8240,8240,61.60816829,26.69441667,1000.683708,115.47225,95.23833333,4.315683333,3.5,2.166666667,108.0833333
8241,8241,61.27900833,26.58333333,1000.703542,115.09375,94.94064583,4.419166667,3.4875,2.077083333,102.4091667
8242,8242,61.870471,26.77766667,1001.058333,115.3335,95.23833333,4.360083333,3.5,2.138916667,103.7820833
8243,8243,62.27479738,26.91641667,1001.999058,115.167,95.23833333,4.595958333,3.5,2.138916667,106.2795833
8244,8244,48.48501592,21.40482128,1033.404073,108.2418953,112.869867,4.736076475,3.182876143,2.015793849,102.2169576
8245,8245,70.34842549,29.70731707,1001.607317,118.6097561,90.06097561,4.207853659,3.658536585,2.048780488,83.6197561
8246,8246,71.84552048,30.28915663,1000.895181,119.4698795,91.87951807,4.012843373,3.686746988,2.024096386,84.21963855
8247,8247,58.3999909,25.29508197,997.8508197,115.7868852,93.54672131,4.638393443,3.442622951,2.032786885,94.05754098
8248,8248,58.69002295,25.40983607,998.5590164,115.4754098,95.49754098,4.943311475,3.442622951,2.032786885,95.92639344
8249,8249,53.22474969,23.39877301,995.6214724,114.8220859,96.20490798,4.753042945,3.349693252,2.012269939,99.5498773
8250,8250,45.86376699,20.80833333,983.6833333,114.425,102.385,5.840166667,3.25,2.125,133.6466667
8251,8251,46.59610032,21.075,984.3908333,114.4916667,102.4408333,5.831833333,3.258333333,2.125,135.3133333
8252,8252,47.17092083,21.31666667,985.2875,114.7666667,102.6858333,6.042666667,3.275,2.15,137.8716667
8253,8253,51.73072808,22.8,1003.096154,113.7538462,107.8261538,5.234153846,3.315384615,2.076923077,120.2592308
8254,8254,92.31738857,39.14285714,732.4428571,154.8571429,82.01428571,10.36028571,4.571428571,2.142857143,206.9157143
8255,8255,92.31738857,39.14285714,732.4428571,154.8571429,82.01428571,10.36028571,4.571428571,2.142857143,206.9157143
8256,8256,58.86301976,25.61971831,1018.084507,113.1971831,114.8169014,3.973802817,3.408450704,2.267605634,124.5023944
8257,8257,58.30934453,25.38888889,1027.277778,112.4166667,117.7777778,3.922222222,3.388888889,2.25,122.8186111
8258,8258,57.77083849,25.16438356,1036.219178,111.6575342,120.6575342,3.872054795,3.369863014,2.232876712,121.1809589
8259,8259,57.24688666,24.94594595,1044.918919,110.9189189,123.4594595,3.823243243,3.351351351,2.216216216,119.5875676
8260,8260,56.73690688,24.73333333,1053.386667,110.2,126.1866667,3.775733333,3.333333333,2.2,118.0366667
8261,8261,59.30913725,25.66666667,1000.751634,110.6928105,104.2581699,5.114117647,3.346405229,2.392156863,95.83529412
8262,8262,59.31228502,25.78440926,981.4116931,112.682095,103.8095006,5.603288672,3.390986602,2.365408039,107.9951279
8263,8263,58.67733414,25.37298387,1014.662298,107.8326613,107.1450739,5.04219086,3.29233871,2.429435484,94.38508065
8264,8264,57.68924161,25.00939597,1012.667383,108.3724832,106.2579732,5.020496644,3.286577181,2.402684564,94.2295302
8265,8265,59.22131063,25.56998654,1010.822813,109.1641992,104.0241184,4.855457604,3.31359354,2.421938089,90.60026918
8266,8266,59.80723367,25.78989899,1013.096431,108.5286195,105.6996768,4.931225589,3.315151515,2.436363636,91.95286195
8267,8267,80.20611667,33.55,966.9583333,115.1166667,100.5491667,4.545333333,3.733333333,2.6,97.37166667
8268,8268,78.73925455,32.74545455,1006.994545,112.7454545,107.1754545,4.689636364,3.636363636,2.581818182,84.36909091
8269,8269,76.80961818,32.05454545,1006.905455,112.7454545,108.3790909,5.070181818,3.618181818,2.618181818,91.67818182
8270,8270,77.90625,33.85714286,741.6785714,153.1428571,78.46285714,9.560285714,4.357142857,2.142857143,223.13
8271,8271,77.90625,33.85714286,741.6785714,153.1428571,78.46285714,9.560285714,4.357142857,2.142857143,223.13
8272,8272,77.90625,33.85714286,741.6785714,153.1428571,78.46285714,9.560285714,4.357142857,2.142857143,223.13
8273,8273,77.90625,33.85714286,741.6785714,153.1428571,78.46285714,9.560285714,4.357142857,2.142857143,223.13
8274,8274,55.72165653,24.31037213,994.7191607,114.7727633,107.9548694,5.286766429,3.385589865,2.079176564,119.2484798
8275,8275,55.44060283,24.19496855,996.9718553,114.427673,108.1886792,5.250930818,3.375786164,2.078616352,118.4288679
8276,8276,54.80002645,23.93194122,1002.106187,113.6411446,108.7215777,5.169254447,3.353441609,2.07733952,116.5608121
8277,8277,53.3399325,23.42678152,1000.030305,113.4549726,107.9678935,5.231240407,3.331245106,2.078308536,117.8610572
8278,8278,52.87786868,23.23588554,1003.904331,112.8677494,108.3766435,5.169254447,3.314771848,2.07733952,116.4448028
8279,8279,50.71881641,22.40998487,1010.233132,112.5960666,109.5117247,5.102332829,3.285930408,2.113464448,129.6989561
8280,8280,50.4275956,22.29871114,1009.347157,112.595906,109.2336619,5.09174981,3.281273692,2.106141016,128.2803563
8281,8281,50.21304166,22.21934501,1007.761081,112.7022087,108.881112,5.092220868,3.279512567,2.099009901,127.137342
8282,8282,49.77799685,22.0584166,1004.545042,112.9177556,108.1662567,5.093176018,3.275941583,2.084550346,124.8196849
8283,8283,49.53155741,21.96604938,1003.154012,112.9907407,107.8294753,5.089901235,3.273148148,2.077160494,123.5519753
8284,8284,50.99543742,22.50995406,1005.295636,113.3583461,106.775268,5.286548239,3.301684533,2.114854518,122.7277642
8285,8285,50.80850078,22.43721286,1005.196095,113.3047473,106.6710184,5.275598775,3.297856049,2.111026034,121.8663553
8286,8286,50.70127749,22.39754413,1004.387414,113.3599386,106.4874904,5.276259401,3.297006907,2.107444359,121.2756946
8287,8287,50.56696889,22.34665642,1003.812913,113.3789393,106.3297848,5.273037663,3.295157571,2.103766334,120.5921676
8288,8288,50.37931382,22.27363566,1003.71299,113.3251345,106.2251345,5.262046118,3.291314374,2.099923136,119.7274481
8289,8289,50.27068554,22.23343606,1002.897766,113.3805855,106.039869,5.262677966,3.290446841,2.096302003,119.1295686
8290,8290,97.046275,41,737.0375,149,71.57875,9.09525,4.5,2.75,169.05125
8291,8291,96.899392,40.9175,738.05225,148.835,66.9505,8.589525,4.5,2.6675,170.53625
8292,8292,97.015118,40.9825,737.25275,148.965,70.597,8.987975,4.5,2.7325,169.36625
8293,8293,97.001765,40.975,737.345,148.95,70.17625,8.942,4.5,2.725,169.50125
8294,8294,87.8819136,37.634,723.8818,149.868,65.6374,9.03562,4.4,2.534,181.929
8295,8295,98.348325,41.5,736.31375,149.3125,72.174125,9.07725,4.525,2.7625,170.67625
8296,8296,99.650375,42,735.59,149.625,72.7695,9.05925,4.55,2.775,172.30125
8297,8297,100.952425,42.5,734.86625,149.9375,73.364875,9.04125,4.575,2.7875,173.92625
8298,8298,102.254475,43,734.1425,150.25,73.96025,9.02325,4.6,2.8,175.55125
8299,8299,103.556525,43.5,733.41875,150.5625,74.555625,9.00525,4.625,2.8125,177.17625
8300,8300,97.65662313,41.2375,737.3625,149.175,71.919125,9.131,4.5125,2.7625,171.86375
8301,8301,98.26697125,41.475,737.6875,149.35,72.2595,9.16675,4.525,2.775,174.67625
8302,8302,98.87731938,41.7125,738.0125,149.525,72.599875,9.2025,4.5375,2.7875,177.48875
8303,8303,99.4876675,41.95,738.3375,149.7,72.94025,9.23825,4.55,2.8,180.30125
8304,8304,100.0980156,42.1875,738.6625,149.875,73.280625,9.274,4.5625,2.8125,183.11375
8305,8305,79.81350735,34.52941176,745.2941176,152.7941176,81.01617647,9.606176471,4.382352941,2.147058824,225.7955882
8306,8306,80.64703623,34.84057971,741.7753623,153.6956522,80.0442029,9.582898551,4.405797101,2.144927536,224.5521739
8307,8307,81.45675,35.14285714,738.3571429,154.5714286,79.1,9.560285714,4.428571429,2.142857143,223.3442857
8308,8308,82.24365493,35.43661972,735.0352113,155.4225352,78.18239437,9.538309859,4.450704225,2.14084507,222.1704225
8309,8309,83.00870139,35.72222222,731.8055556,156.25,77.29027778,9.516944444,4.472222222,2.138888889,221.0291667
8310,8310,52.24287712,23.01633987,995.8075163,114.627451,107.4199346,5.379875817,3.339869281,2.065359477,123.0359804
8311,8311,52.13007348,22.97596154,996.31875,114.6858974,107.1730769,5.370253205,3.338141026,2.072115385,123.7530288
8312,8312,52.10668526,22.97241923,996.062963,114.857368,106.8550039,5.373142632,3.33963751,2.078802206,124.7291489
8313,8313,51.88930709,22.88820355,997.5279106,114.7586739,106.7332305,5.34812182,3.33384734,2.084811103,125.0136237
8314,8314,51.87062458,22.8861912,997.2623672,114.92261,106.4339909,5.351256449,3.335356601,2.091047041,125.9333687
8315,8315,79.29795964,34.42028986,752.8385507,149.2144928,67.43763768,8.63673913,4.297101449,2.297101449,202.8405797
8316,8316,79.65724949,34.56521739,757.4501449,148.4753623,67.36473913,8.612101449,4.297101449,2.297101449,202.3043478
8317,8317,79.83689442,34.63768116,759.755942,148.1057971,67.32828986,8.599782609,4.297101449,2.297101449,202.0362319
8318,8318,80.01653935,34.71014493,762.0617391,147.7362319,67.29184058,8.587463768,4.297101449,2.297101449,201.7681159
8319,8319,78.93791042,34.23728814,800.8705085,139.2932203,77.8020678,8.672627119,4.177966102,2.347457627,212.4322034
8320,8320,80.3758292,34.85507246,766.6733333,146.9971014,67.21894203,8.562826087,4.297101449,2.297101449,201.2318841
8321,8321,80.73511906,35,771.2849275,146.257971,67.14604348,8.538188406,4.297101449,2.297101449,200.6956522
8322,8322,78.93866978,34.27536232,748.2269565,149.9536232,67.51053623,8.661376812,4.297101449,2.297101449,203.3768116
8323,8323,77.49173935,33.72753623,749.4565217,149.3753623,67.42957971,8.677811594,4.266666667,2.297101449,203.9246377
8324,8324,79.69317848,34.57971014,757.9113043,148.4014493,67.35744928,8.609637681,4.297101449,2.297101449,202.2507246
8325,8325,69.08733369,29.11111111,1076.488889,112.7777778,115.3666667,3.615333333,3.555555556,1.888888889,72.90111111
8326,8326,69.08733369,29.11111111,1076.488889,112.7777778,115.3666667,3.615333333,3.555555556,1.888888889,72.90111111
8327,8327,69.08733369,29.11111111,1076.488889,112.7777778,115.3666667,3.615333333,3.555555556,1.888888889,72.90111111
8328,8328,69.08733369,29.11111111,1076.488889,112.7777778,115.3666667,3.615333333,3.555555556,1.888888889,72.90111111
8329,8329,56.80881707,24.59285714,1011.540714,115.4571429,110.2792143,3.834714286,3.407142857,2.264285714,153.4557143
8330,8330,51.38175135,22.67181467,1002.428185,113.8764479,107.5405405,5.269722008,3.312741313,2.077220077,122.2933977
8331,8331,51.30605435,22.64175655,1003.294915,113.7349769,107.749037,5.251506934,3.309707242,2.080893683,123.0201695
8332,8332,51.28495019,22.6343341,1003.681986,113.6674365,107.9056967,5.241091609,3.308698999,2.084680523,123.9288607
8333,8333,51.18874336,22.59708365,1004.928089,113.4597084,108.2686109,5.212636992,3.304681504,2.092095165,125.5542824
8334,8334,51.01275809,22.52671756,1006.869466,113.1450382,108.7034351,5.172992366,3.297709924,2.099236641,126.8863359
8335,8335,50.91818524,22.49010654,1008.095434,112.9406393,109.0608828,5.144983257,3.293759513,2.106544901,128.4891476
8336,8336,50.85062893,22.46469248,1009.083295,112.7729689,109.3921792,5.120861048,3.290812453,2.113895216,130.1784131
8337,8337,51.34081535,22.65483995,1002.787621,113.8210567,107.5792518,5.26388199,3.311222522,2.077130737,122.1558542
8338,8338,51.54136221,22.73197069,1002.44516,113.8711917,107.6579252,5.246527574,3.315079059,2.080987273,121.9630274
8339,8339,51.74190906,22.80910143,1002.1027,113.9213266,107.7365985,5.229173159,3.318935596,2.08484381,121.7702005
8340,8340,52.14300278,22.9633629,1001.417779,114.0215966,107.8939452,5.194464327,3.326648669,2.092556884,121.3845469
8341,8341,52.54409649,23.11762437,1000.732858,114.1218666,108.0512919,5.159755496,3.334361743,2.100269958,120.9988932
8342,8342,52.9451902,23.27188585,1000.047937,114.2221365,108.2086386,5.125046664,3.342074817,2.107983031,120.6132395
8343,8343,53.34628392,23.42614732,999.3630158,114.3224065,108.3659853,5.090337833,3.34978789,2.115696105,120.2275858
8344,8344,84.31576219,36.21428571,741.4492857,154.6571429,81.33714286,9.547428571,4.471428571,2.207142857,223.9871429
8345,8345,87.17477439,37.28571429,744.5414286,154.7428571,83.57428571,9.534571429,4.514285714,2.271428571,224.63
8346,8346,87.946008,37.67,723.439,149.94,67.657,9.2563,4.4,2.57,181.281
8347,8347,113.4523926,47.15625,718.9828125,149.84375,60.61640625,8.253984375,4.75,2.859375,179.6726563
8348,8348,88.82756572,38.00980392,716.6166667,151.7843137,67.22254902,9.115784314,4.431372549,2.539215686,178.9813725
8349,8349,89.25550637,38.17475728,713.3048544,152.6796117,67.01165049,9.047572816,4.446601942,2.524271845,177.8650485
8350,8350,89.67521738,38.33653846,710.0567308,153.5576923,66.80480769,8.980673077,4.461538462,2.509615385,176.7701923
8351,8351,90.0869339,38.4952381,706.8704762,154.4190476,66.60190476,8.915047619,4.476190476,2.495238095,175.6961905
8352,8352,90.49088218,38.6509434,703.7443396,155.2641509,66.40283019,8.850660377,4.490566038,2.481132075,174.6424528
8353,8353,90.88728003,38.80373832,700.6766355,156.0934579,66.20747664,8.787476636,4.504672897,2.46728972,173.6084112
8354,8354,91.27633718,38.9537037,697.6657407,156.9074074,66.01574074,8.725462963,4.518518519,2.453703704,172.5935185
8355,8355,79.80753401,34.66666667,693.8828283,158.6868687,63.26464646,8.438787879,4.383838384,2.181818182,172.7686869
8356,8356,92.03323017,39.24545455,691.8081818,158.4909091,65.64272727,8.604818182,4.545454545,2.427272727,170.6190909
